,Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%,Salary_Change,Salary_Change_%,Experience_Level,Impact_Level,Is_Replaced
176,E0177,38,Other,High school,Finance,Accountant,15,Low,Medium,True,66408,67530,Modified,50,False,5,-8.89,1122,1.6895554752439466,Senior,Medium,False
177,E0178,29,Female,High school,Retail,Cashier,3,Low,Medium,True,41344,43362,Modified,40,False,3,21.54,2018,4.880998452012384,Mid,Medium,False
178,E0179,39,Male,Phd,Manufacturing,Supervisor,17,Medium,Medium,False,107454,119053,Modified,49,False,4,-16.9,11599,10.794386435125729,Senior,Medium,False
179,E0180,37,Male,Phd,Manufacturing,Machine operator,15,High,Low,True,42182,47812,Unchanged,41,False,8,8.39,5630,13.346925228770564,Senior,Low,False
180,E0181,36,Female,High school,It,Data analyst,10,Low,Low,False,54070,53778,Unchanged,52,False,5,35.46,-292,-0.5400406879970409,Senior,Low,False
181,E0182,44,Female,High school,Finance,Auditor,18,Low,High,True,36737,39005,Unchanged,37,False,4,-16.71,2268,6.173612434330511,Senior,High,False
182,E0183,38,Other,Master,Retail,Cashier,14,High,Low,False,65435,57081,Unchanged,39,False,5,-15.38,-8354,-12.766867884159852,Senior,Low,False
183,E0184,47,Other,Phd,Marketing,Seo specialist,22,Low,Low,True,70998,70805,Unchanged,47,True,4,12.37,-193,-0.271838643342066,Senior,Low,False
184,E0185,54,Other,High school,Marketing,Seo specialist,28,Low,High,True,109273,118178,Unchanged,37,False,4,5.05,8905,8.149314103209393,Senior,High,False
185,E0186,55,Other,High school,Finance,Investment analyst,31,Medium,High,True,59430,56793,Unchanged,37,False,5,3.04,-2637,-4.437152953054014,Senior,High,False
186,E0187,50,Other,Phd,Education,Teacher,28,Low,High,False,91916,87838,Unchanged,50,True,6,8.79,-4078,-4.436659558727534,Senior,High,False
187,E0188,31,Male,Master,Healthcare,Nurse,9,Medium,Medium,False,54574,56015,Modified,51,False,5,24.25,1441,2.6404514970498774,Senior,Medium,False
188,E0189,35,Male,Master,It,Devops engineer,12,Medium,Medium,False,85619,95436,Modified,50,True,3,15.35,9817,11.465912939884838,Senior,Medium,False
189,E0190,36,Female,High school,Finance,Investment analyst,14,Low,High,True,34494,34757,Unchanged,46,False,5,20.78,263,0.7624514408302893,Senior,High,False
190,E0191,58,Male,Phd,Manufacturing,Supervisor,32,Low,Low,False,75028,72282,Unchanged,48,False,5,5.05,-2746,-3.659966945673615,Senior,Low,False
191,E0192,34,Female,Phd,Retail,Store manager,11,Medium,High,False,78280,87908,Unchanged,42,True,6,-16.1,9628,12.299437915176291,Senior,High,False
192,E0193,50,Other,Master,Finance,Accountant,24,Low,High,False,94754,97303,Unchanged,36,True,3,-6.16,2549,2.690123899782595,Senior,High,False
193,E0194,47,Other,High school,Retail,Store manager,25,High,High,True,57376,78855,Replaced,39,True,7,29.57,21479,37.43551310652538,Senior,High,True
194,E0195,44,Other,Bachelor,Marketing,Digital marketer,22,Medium,High,False,76600,90259,Unchanged,44,False,5,39.69,13659,17.83159268929504,Senior,High,False
195,E0196,39,Male,High school,It,Data analyst,17,Low,Medium,True,54578,58528,Modified,49,False,3,-6.53,3950,7.237348382131994,Senior,Medium,False
196,E0197,30,Other,Phd,Retail,Sales associate,5,High,Medium,True,64701,85151,Modified,37,False,5,7.45,20450,31.60693034110756,Mid,Medium,False
197,E0198,49,Other,Master,Retail,Store manager,23,Medium,Medium,False,95160,86910,Modified,44,True,3,31.13,-8250,-8.669609079445145,Senior,Medium,False
198,E0199,36,Female,Phd,Marketing,Content creator,14,Medium,High,True,94772,106198,Unchanged,49,True,8,-3.12,11426,12.056303549571604,Senior,High,False
199,E0200,29,Other,Master,Retail,Store manager,5,Medium,Medium,True,33972,31071,Modified,39,False,6,11.96,-2901,-8.53938537619216,Mid,Medium,False
200,E0201,34,Male,High school,Education,Administrator,9,High,High,False,115956,161745,Modified,47,True,8,-16.31,45789,39.48825416537307,Senior,High,False
201,E0202,50,Male,Bachelor,Healthcare,Doctor,26,High,Low,False,49129,56144,Unchanged,42,False,5,19.73,7015,14.278735573693746,Senior,Low,False
202,E0203,34,Female,Master,Marketing,Seo specialist,8,Low,Medium,False,116231,124322,Modified,35,True,5,19.51,8091,6.961137734339376,Senior,Medium,False
203,E0204,34,Male,Phd,It,Software engineer,10,High,High,True,81756,99618,Modified,40,True,6,20.81,17862,21.847937766035518,Senior,High,False
204,E0205,28,Other,Bachelor,Finance,Investment analyst,2,High,Low,False,78874,108592,Unchanged,44,True,4,7.93,29718,37.67781524963866,Junior,Low,False
205,E0206,53,Male,Phd,Healthcare,Technician,29,Medium,Medium,False,107236,120431,Modified,38,True,4,-10.35,13195,12.304636502667014,Senior,Medium,False
206,E0207,35,Male,Master,Retail,Store manager,9,High,Medium,False,63062,57757,Modified,51,True,3,-14.95,-5305,-8.412356094002728,Senior,Medium,False
207,E0208,38,Other,Phd,Healthcare,Nurse,15,Low,High,False,42987,40896,Unchanged,50,True,8,29.12,-2091,-4.864261288296462,Senior,High,False
208,E0209,40,Male,Bachelor,Education,Administrator,17,High,High,True,117272,161576,Replaced,49,True,8,0.51,44304,37.778838938536055,Senior,High,True
209,E0210,58,Male,Master,Education,Professor,32,High,Medium,True,112197,152850,Modified,52,False,6,21.27,40653,36.23358913339929,Senior,Medium,False
210,E0211,48,Female,Phd,Healthcare,Doctor,26,High,Medium,True,110395,92777,Modified,35,False,8,14.93,-17618,-15.959056116671952,Senior,Medium,False
211,E0212,47,Male,Master,Marketing,Content creator,23,Medium,Medium,False,97889,117177,Modified,46,True,6,20.56,19288,19.703950392791835,Senior,Medium,False
212,E0213,56,Other,Phd,Healthcare,Technician,31,Medium,Low,True,57083,51795,Unchanged,40,False,9,-18.67,-5288,-9.263703729656815,Senior,Low,False
213,E0214,36,Other,High school,It,Data analyst,12,High,High,False,57082,69067,Modified,48,False,4,6.75,11985,20.996110858063837,Senior,High,False
214,E0215,50,Female,Master,Finance,Auditor,25,Low,Medium,False,44288,42752,Modified,49,False,9,31.25,-1536,-3.4682080924855487,Senior,Medium,False
215,E0216,50,Other,Master,Education,Teacher,24,Low,High,False,47482,46680,Unchanged,48,True,6,-15.06,-802,-1.6890611178973085,Senior,High,False
216,E0217,43,Other,High school,It,Devops engineer,19,High,High,True,52042,68738,Replaced,49,True,7,37.79,16696,32.08178010068791,Senior,High,True
217,E0218,41,Female,High school,Healthcare,Nurse,17,High,Low,False,93416,99523,Unchanged,40,False,9,-1.28,6107,6.5374239958893545,Senior,Low,False
218,E0219,55,Other,Master,Healthcare,Technician,29,High,High,True,78290,64094,Modified,46,True,4,19.1,-14196,-18.132583982628688,Senior,High,False
219,E0220,36,Female,Bachelor,Finance,Accountant,11,High,High,False,48639,54764,Replaced,51,False,7,-10.45,6125,12.592775344887846,Senior,High,True
220,E0221,29,Female,Bachelor,Finance,Auditor,5,High,Low,True,115553,145205,Unchanged,46,False,7,17.57,29652,25.660952117210282,Mid,Low,False
221,E0222,45,Male,Bachelor,Retail,Sales associate,20,Low,Medium,True,83625,87178,Modified,48,True,9,27.79,3553,4.248729446935725,Senior,Medium,False
222,E0223,38,Other,High school,Finance,Investment analyst,13,High,Medium,False,81027,85741,Modified,36,True,5,-7.97,4714,5.817813815148037,Senior,Medium,False
223,E0224,34,Male,Phd,Finance,Auditor,12,Low,Medium,False,56589,57091,Modified,40,True,5,8.8,502,0.887098199296683,Senior,Medium,False
224,E0225,46,Male,High school,Healthcare,Doctor,24,Low,Medium,False,81195,86633,Modified,53,True,3,-17.62,5438,6.697456739947041,Senior,Medium,False
225,E0226,38,Female,High school,Finance,Investment analyst,13,Medium,Low,True,82269,77558,Unchanged,54,False,3,9.93,-4711,-5.726336773268182,Senior,Low,False
226,E0227,31,Male,High school,Finance,Auditor,8,Low,Medium,True,93483,89824,Modified,43,True,7,12.05,-3659,-3.914080634981761,Senior,Medium,False
227,E0228,51,Male,High school,Manufacturing,Supervisor,29,High,High,True,118652,100515,Replaced,36,True,8,3.82,-18137,-15.28587802986886,Senior,High,True
228,E0229,47,Female,Master,Finance,Investment analyst,24,High,Medium,False,111905,144677,Modified,46,True,3,-17.53,32772,29.28555471158572,Senior,Medium,False
229,E0230,32,Male,High school,Healthcare,Doctor,6,High,Medium,True,79786,65340,Modified,41,False,9,36.17,-14446,-18.105933371769485,Mid,Medium,False
230,E0231,53,Female,Bachelor,Retail,Cashier,31,Medium,Low,True,94881,112012,Unchanged,54,True,8,36.84,17131,18.055248152949485,Senior,Low,False
231,E0232,28,Male,Master,Finance,Auditor,4,Medium,Low,False,76163,81182,Unchanged,37,False,9,15.85,5019,6.589813951656316,Mid,Low,False
232,E0233,35,Other,Bachelor,Manufacturing,Supervisor,11,High,High,True,45313,37891,Modified,47,False,3,-5.17,-7422,-16.37940546862931,Senior,High,False
233,E0234,40,Male,High school,It,Devops engineer,15,Low,Low,True,100316,98040,Unchanged,53,False,6,27.38,-2276,-2.2688304956337975,Senior,Low,False
234,E0235,39,Male,Phd,Marketing,Seo specialist,16,Low,Low,False,46082,45357,Unchanged,43,True,5,39.78,-725,-1.5732824096176383,Senior,Low,False
235,E0236,24,Female,High school,Retail,Store manager,0,High,High,False,109561,114157,Modified,49,False,3,-6.77,4596,4.1949233760188385,Junior,High,False
236,E0237,28,Female,Master,Education,Professor,3,Medium,Low,False,102541,121842,Unchanged,54,True,7,4.95,19301,18.82271481651242,Mid,Low,False
237,E0238,25,Other,Master,Healthcare,Nurse,0,Medium,Low,True,55963,63255,Unchanged,52,False,3,10.29,7292,13.030037703482659,Junior,Low,False
238,E0239,53,Female,Bachelor,Education,Teacher,31,Medium,High,False,102099,92789,Unchanged,38,True,4,3.73,-9310,-9.118600573952731,Senior,High,False
239,E0240,36,Other,Phd,Education,Teacher,13,High,High,True,106707,112365,Modified,53,True,4,-3.39,5658,5.302370041328123,Senior,High,False
240,E0241,33,Female,Bachelor,It,Devops engineer,9,Low,Low,True,78364,79921,Unchanged,35,True,5,30.16,1557,1.9868817314072789,Senior,Low,False
241,E0242,47,Other,Master,Marketing,Digital marketer,22,Medium,Low,True,53279,57570,Unchanged,48,True,8,17.95,4291,8.053829839148632,Senior,Low,False
242,E0243,23,Male,Phd,Manufacturing,Supervisor,0,High,High,False,94324,79371,Replaced,49,False,8,6.23,-14953,-15.852805224545186,Junior,High,True
243,E0244,46,Female,Master,Finance,Investment analyst,21,Medium,Low,False,99350,94288,Unchanged,36,False,5,3.46,-5062,-5.095118268746854,Senior,Low,False
244,E0245,58,Male,Phd,Marketing,Content creator,32,Medium,High,True,43760,49538,Unchanged,47,False,9,-12.15,5778,13.203839122486288,Senior,High,False
245,E0246,52,Male,Master,Marketing,Seo specialist,28,Low,Medium,False,82233,79027,Modified,44,False,7,-9.81,-3206,-3.8986781462429927,Senior,Medium,False
246,E0247,31,Male,Master,Education,Professor,6,Medium,Low,False,49816,51273,Unchanged,45,True,6,-5.08,1457,2.924763128312189,Mid,Low,False
247,E0248,22,Male,Bachelor,Manufacturing,Machine operator,0,High,Low,True,112495,114244,Unchanged,45,True,7,2.76,1749,1.554735766034046,Junior,Low,False
248,E0249,58,Male,Phd,Marketing,Seo specialist,33,High,Low,False,39847,51139,Unchanged,49,True,8,15.12,11292,28.33839435842096,Senior,Low,False
249,E0250,41,Other,Bachelor,Education,Administrator,18,Medium,Medium,False,111537,104498,Modified,35,False,9,-6.13,-7039,-6.310910280893337,Senior,Medium,False
250,E0251,56,Other,Master,Finance,Accountant,30,High,Low,True,58404,49826,Unchanged,53,False,8,-13.8,-8578,-14.687350181494418,Senior,Low,False
251,E0252,33,Male,Bachelor,Education,Professor,10,High,Low,False,71235,99157,Unchanged,45,True,8,37.91,27922,39.19702393486348,Senior,Low,False
252,E0253,55,Male,Master,Retail,Sales associate,33,Low,Low,False,119393,130850,Unchanged,49,False,5,14.81,11457,9.596039968842394,Senior,Low,False
253,E0254,44,Male,Phd,Education,Professor,19,Medium,Low,True,109141,102799,Unchanged,47,False,6,-18.2,-6342,-5.810831859704419,Senior,Low,False
254,E0255,37,Male,High school,Manufacturing,Machine operator,14,Low,High,True,73753,78173,Unchanged,35,False,9,-10.26,4420,5.9929765568858215,Senior,High,False
255,E0256,29,Male,High school,Finance,Auditor,3,High,Low,True,43669,57681,Unchanged,36,True,3,-9.37,14012,32.086835054615406,Mid,Low,False
256,E0257,47,Female,Bachelor,Finance,Accountant,23,Low,High,False,118009,112418,Unchanged,42,True,9,-5.35,-5591,-4.737774237558153,Senior,High,False
257,E0258,33,Male,Bachelor,Marketing,Content creator,9,Medium,High,True,72823,82920,Unchanged,35,False,5,35.12,10097,13.865125029180343,Senior,High,False
258,E0259,52,Male,Phd,Healthcare,Technician,26,Medium,Medium,False,72287,79181,Modified,36,True,4,-13.6,6894,9.536984520038182,Senior,Medium,False
259,E0260,27,Male,Master,It,Devops engineer,5,High,Low,False,90576,94574,Unchanged,43,False,7,32.25,3998,4.413972796325737,Mid,Low,False
260,E0261,34,Other,Bachelor,Manufacturing,Quality inspector,12,Low,Low,True,69882,75596,Unchanged,48,True,6,4.25,5714,8.176640622764088,Senior,Low,False
261,E0262,59,Other,Master,Retail,Store manager,35,Medium,Low,True,94965,111148,Unchanged,53,False,7,32.67,16183,17.04101511083031,Senior,Low,False
262,E0263,32,Male,Bachelor,Retail,Store manager,10,High,Low,True,31367,30680,Unchanged,49,True,3,18.94,-687,-2.1901998916058276,Senior,Low,False
263,E0264,33,Male,Bachelor,Healthcare,Doctor,10,High,Medium,True,39108,40212,Modified,35,False,3,12.91,1104,2.822951825713409,Senior,Medium,False
264,E0265,53,Female,High school,Finance,Auditor,31,Low,Low,True,52443,49936,Unchanged,42,False,8,15.22,-2507,-4.780428274507561,Senior,Low,False
265,E0266,35,Female,High school,Education,Teacher,12,Medium,Low,False,55537,57705,Unchanged,42,False,4,2.79,2168,3.9037038370815855,Senior,Low,False
266,E0267,27,Female,Master,Education,Teacher,2,High,High,False,61348,79032,Replaced,39,False,4,-13.46,17684,28.825715589750278,Junior,High,True
267,E0268,58,Male,Phd,Retail,Cashier,33,Medium,High,False,76819,83146,Unchanged,40,True,8,25.89,6327,8.23624363764173,Senior,High,False
268,E0269,42,Female,Master,Manufacturing,Supervisor,18,Low,Low,True,99967,104677,Unchanged,38,False,5,33.88,4710,4.711554813088319,Senior,Low,False
269,E0270,36,Other,High school,It,Data analyst,11,High,High,True,108612,118116,Modified,48,False,7,-8.33,9504,8.750414318859795,Senior,High,False
270,E0271,25,Female,Phd,Marketing,Digital marketer,0,High,Low,True,66378,90125,Unchanged,42,True,4,11.94,23747,35.775407514537946,Junior,Low,False
271,E0272,57,Male,Master,It,Devops engineer,34,High,Medium,True,42289,40748,Modified,45,False,9,4.81,-1541,-3.6439736101586697,Senior,Medium,False
272,E0273,52,Female,Master,It,Software engineer,27,Medium,Low,False,78713,89727,Unchanged,51,True,4,-8.92,11014,13.992606049826586,Senior,Low,False
273,E0274,57,Male,Bachelor,Education,Administrator,32,Low,Low,True,42149,45137,Unchanged,47,False,4,13.01,2988,7.089136159813993,Senior,Low,False
274,E0275,34,Male,Bachelor,Manufacturing,Machine operator,8,High,Medium,True,118789,137334,Modified,49,True,4,27.62,18545,15.611714889425787,Senior,Medium,False
275,E0276,45,Other,Master,It,Data analyst,22,High,Medium,False,105388,141592,Modified,51,False,4,26.2,36204,34.35305727407295,Senior,Medium,False
276,E0277,48,Male,Phd,Healthcare,Doctor,22,Medium,Low,True,85826,99159,Unchanged,52,True,5,20.29,13333,15.53491948826696,Senior,Low,False
277,E0278,57,Female,Phd,Manufacturing,Machine operator,34,High,Low,True,98576,103935,Unchanged,51,True,5,-10.82,5359,5.436414543093654,Senior,Low,False
278,E0279,55,Male,Bachelor,It,Data analyst,33,High,High,True,47014,52712,Modified,39,False,9,-9.29,5698,12.11979410388395,Senior,High,False
279,E0280,56,Female,High school,It,Software engineer,31,High,High,False,70390,79401,Modified,48,True,7,-6.08,9011,12.80153430885069,Senior,High,False
280,E0281,46,Other,Bachelor,Manufacturing,Machine operator,23,High,Low,False,47727,42088,Unchanged,37,False,4,21.71,-5639,-11.815115133991242,Senior,Low,False
281,E0282,32,Female,High school,Education,Professor,7,Low,High,True,81501,78698,Unchanged,44,True,9,23.46,-2803,-3.4392216046428876,Senior,High,False
282,E0283,57,Male,Master,Education,Professor,31,Low,Low,False,103379,101185,Unchanged,40,False,3,-0.6,-2194,-2.122287892125093,Senior,Low,False
283,E0284,25,Female,Bachelor,Retail,Cashier,0,Low,Low,True,102240,109885,Unchanged,46,False,5,20.18,7645,7.477503912363067,Junior,Low,False
284,E0285,53,Other,High school,Manufacturing,Quality inspector,27,High,Low,False,86549,100023,Unchanged,46,True,7,20.81,13474,15.568059711839535,Senior,Low,False
285,E0286,24,Female,High school,Education,Administrator,1,Medium,Low,False,49201,49638,Unchanged,54,False,8,39.73,437,0.888193329403874,Junior,Low,False
286,E0287,57,Male,Master,Marketing,Digital marketer,31,High,Medium,True,72828,86008,Modified,50,True,4,25.29,13180,18.097435052452354,Senior,Medium,False
287,E0288,51,Other,Phd,Education,Teacher,29,High,Low,False,98619,99461,Unchanged,54,False,5,19.89,842,0.8537908516614446,Senior,Low,False
288,E0289,37,Other,High school,It,Software engineer,11,Low,Medium,True,102982,104001,Modified,39,False,6,-10.86,1019,0.9894933095103999,Senior,Medium,False
289,E0290,22,Female,High school,Manufacturing,Machine operator,0,Low,Medium,True,112205,115362,Modified,52,False,9,17.42,3157,2.813600106947106,Junior,Medium,False
290,E0291,53,Other,High school,Healthcare,Nurse,31,High,Low,False,106559,117652,Unchanged,48,True,6,-10.44,11093,10.410195290871723,Senior,Low,False
291,E0292,54,Other,Phd,Finance,Auditor,31,Medium,High,True,114328,105901,Unchanged,43,True,3,36.22,-8427,-7.3708977678259044,Senior,High,False
292,E0293,32,Male,Bachelor,It,Devops engineer,8,Low,High,False,68067,67519,Unchanged,52,False,9,36.54,-548,-0.805089103383431,Senior,High,False
293,E0294,27,Female,High school,Finance,Auditor,3,Low,Medium,True,95450,98904,Modified,54,True,4,13.99,3454,3.6186485070717653,Mid,Medium,False
294,E0295,33,Male,High school,Healthcare,Nurse,11,Low,Low,False,42329,43639,Unchanged,44,False,8,17.68,1310,3.0948049800373267,Senior,Low,False
295,E0296,35,Female,High school,Marketing,Digital marketer,11,Low,Low,True,61750,61484,Unchanged,37,False,4,-15.14,-266,-0.43076923076923074,Senior,Low,False
296,E0297,48,Other,Bachelor,Finance,Accountant,25,High,High,False,82130,82759,Modified,44,True,3,38.54,629,0.7658590040180202,Senior,High,False
297,E0298,23,Other,Master,Manufacturing,Supervisor,1,Low,Low,False,93740,101173,Unchanged,48,True,3,35.37,7433,7.92937913377427,Junior,Low,False
298,E0299,37,Other,Bachelor,It,Data analyst,11,High,High,True,41138,56428,Modified,47,False,7,29.51,15290,37.16758228401964,Senior,High,False
299,E0300,55,Female,Master,It,Data analyst,29,Medium,High,False,47347,44532,Unchanged,46,False,6,37.79,-2815,-5.945466449827866,Senior,High,False
300,E0301,34,Other,Master,Marketing,Seo specialist,9,High,Medium,True,82188,70961,Modified,45,False,8,18.45,-11227,-13.6601450333382,Senior,Medium,False
301,E0302,23,Other,High school,Retail,Store manager,0,Low,High,False,102146,102960,Unchanged,36,False,4,13.87,814,0.7968985569674779,Junior,High,False
302,E0303,46,Male,High school,Retail,Store manager,23,High,High,True,85677,119683,Modified,49,True,3,-16.53,34006,39.69093222218332,Senior,High,False
